year,site,depth,species,transect,size,density,biomass,trophic_guild,family
2019,Tiger,10,Acanthurus coeruleus,5,15,1,72.654,Omnivore,Acanthuridae
2019,Tiger,10,Hypoplectrus puella,5,10,1,9.868,Invertivore,Serranidae
2019,Tiger,10,Holocentrus rufus,5,25,1,125.889,Invertivore,Holocentridae
2019,Tiger,10,Canthigaster rostrata,5,5,1,3.198,Omnivore,Tetraodontidae
2019,Tiger,10,Scarus taeniopterus,6,10,3,40.500,Herbivore,Scaridae
2019,Tiger,10,Scarus taeniopterus,6,15,3,136.688,Herbivore,Scaridae
2019,Tiger,10,Scarus iseri,6,5,2,2.830,Herbivore,Scaridae
2019,Tiger,10,Halochoeres garnoti,6,10,2,26.976,Invertivore,Labridae
2019,Tiger,10,Halochoeres garnoti,6,15,1,47.598,Invertivore,Labridae
2019,Tiger,10,Thalassoma bifasciatum,6,5,12,14.325,Omnivore,Labridae
2019,Tiger,10,Thalassoma bifasciatum,6,10,1,9.550,Omnivore,Labridae
2019,Tiger,10,Holocanthus bermudensis,6,25,1,304.860,Invertivore,Pomacentridae
2019,Tiger,10,Holocanthus bermudensis,6,30,1,517.281,Invertivore,Pomacentridae
2019,Tiger,10,Chaetodon capistratus,6,10,4,123.617,Invertivore,Chaetodontidae
2019,Tiger,10,Chaetodon capistratus,6,15,2,216.357,Invertivore,Chaetodontidae
2019,Tiger,10,Acanthurus coeruleus,6,15,2,145.308,Omnivore,Acanthuridae
2019,Tiger,10,Acanthurus coeruleus,6,20,1,170.247,Omnivore,Acanthuridae
2019,Tiger,10,Acanthurus tractus,6,25,1,224.887,Herbivore,Acanthuridae
2019,Tiger,10,Microspathodon chrysurus,6,15,1,77.641,Omnivore,Pomacentridae
2019,Tiger,10,Cephalopholis fulva,6,25,4,835.287,Omnivore,Serranidae
2019,Tiger,10,Holocentrus rufus,6,25,1,125.889,Invertivore,Holocentridae
2019,Tiger,10,Canthigaster rostrata,6,5,1,3.198,Omnivore,Tetraodontidae
2019,Tiger,10,Canthigaster rostrata,6,10,2,49.088,Omnivore,Tetraodontidae
2019,XL,10,Scarus taeniopterus,1,5,6,10.125,Herbivore,Scaridae
2019,XL,10,Scarus taeniopterus,1,15,27,1230.188,Herbivore,Scaridae
2019,XL,10,Canthigaster rostrata,1,10,1,24.544,Omnivore,Tetraodontidae
2019,XL,10,Halochoeres garnoti,1,5,1,1.562,Invertivore,Labridae
2019,XL,10,Halochoeres garnoti,1,15,1,47.598,Invertivore,Labridae
2019,XL,10,Thalassoma bifasciatum,1,5,3,3.581,Omnivore,Labridae
2019,XL,10,Thalassoma bifasciatum,1,10,9,85.950,Omnivore,Labridae
2019,XL,10,Scarus iseri,1,20,1,93.094,Herbivore,Scaridae
2019,XL,10,Scarus iseri,1,25,3,547.912,Herbivore,Scaridae
2019,XL,10,Chaetodon capistratus,1,10,4,123.617,Invertivore,Chaetodontidae
2019,XL,10,Chaetodon ocellatus,1,10,3,80.734,Invertivore,Chaetodontidae
2019,XL,10,Scarus vetula,1,20,1,130.316,Herbivore,Scaridae
2019,XL,10,Scarus vetula,1,25,5,1284.031,Herbivore,Scaridae
2019,XL,10,Acanthurus chirurgus,1,25,3,760.220,Omnivore,Acanthuridae
2019,XL,10,Sparisoma viride,1,20,2,248.909,Herbivore,Scaridae
2019,XL,10,Sparisoma aurofrenatum,1,15,8,400.580,Herbivore,Scaridae
2019,XL,10,Sparisoma aurofrenatum,1,20,1,122.859,Herbivore,Scaridae
2019,XL,10,Acanthurus coeruleus,1,20,1,170.247,Omnivore,Acanthuridae
2019,XL,10,Haemulon flavolineatum,1,20,1,107.142,Invertivore,Haemulidae
2019,XL,10,Sparisoma viride,1,25,1,245.254,Herbivore,Scaridae
2019,XL,10,Bodianus rufus,1,20,1,111.698,Invertivore,Labridae
2019,XL,10,Scarus taeniopterus,2,15,2,91.125,Herbivore,Scaridae
2019,XL,10,Scarus taeniopterus,2,20,1,108.000,Herbivore,Scaridae
2019,XL,10,Scarus taeniopterus,2,30,1,364.500,Herbivore,Scaridae
2019,XL,10,Canthigaster rostrata,2,10,2,49.088,Omnivore,Tetraodontidae
2019,XL,10,Thalassoma bifasciatum,2,5,3,3.581,Omnivore,Labridae
2019,XL,10,Thalassoma bifasciatum,2,10,5,47.750,Omnivore,Labridae
2019,XL,10,Thalassoma bifasciatum,2,15,5,161.156,Omnivore,Labridae
2019,XL,10,Scarus iseri,2,30,1,316.750,Herbivore,Scaridae
2019,XL,10,Chaetodon capistratus,2,10,6,185.426,Invertivore,Chaetodontidae
2019,XL,10,Scarus vetula,2,25,1,256.806,Herbivore,Scaridae
2019,XL,10,Scarus vetula,2,30,2,894.018,Herbivore,Scaridae
2019,XL,10,Acanthurus chirurgus,2,20,1,131.200,Omnivore,Acanthuridae
2019,XL,10,Sparisoma viride,2,15,1,51.903,Herbivore,Scaridae
2019,XL,10,Sparisoma viride,2,20,1,124.454,Herbivore,Scaridae
2019,XL,10,Sparisoma aurofrenatum,2,10,1,14.132,Herbivore,Scaridae
2019,XL,10,Sparisoma aurofrenatum,2,15,1,50.073,Herbivore,Scaridae
2019,XL,10,Acanthurus coeruleus,2,20,2,340.494,Omnivore,Acanthuridae
2019,XL,10,Haemulon flavolineatum,2,20,1,107.142,Invertivore,Haemulidae
2019,XL,10,Epinephelus guttatus,2,30,1,363.485,Macrocarnivore,Serranidae
2019,XL,10,Scarus vetula,3,15,10,543.482,Herbivore,Scaridae
2019,XL,10,Scarus vetula,3,20,2,260.633,Herbivore,Scaridae
2019,XL,10,Scarus vetula,3,25,1,256.806,Herbivore,Scaridae
2019,XL,10,Scarus guacamaia,3,30,1,403.357,Herbivore,Scaridae
2019,XL,10,Scarus taeniopterus,3,10,2,27.000,Herbivore,Scaridae
2019,XL,10,Scarus taeniopterus,3,20,2,216.000,Herbivore,Scaridae
2019,XL,10,Scarus iseri,3,20,3,279.282,Herbivore,Scaridae
2019,XL,10,Sparisoma aurofrenatum,3,10,1,14.132,Herbivore,Scaridae
2019,XL,10,Bodianus rufus,3,25,1,220.608,Invertivore,Labridae
2019,XL,10,Halochoeres garnoti,3,15,1,47.598,Invertivore,Labridae
2019,XL,10,Thalassoma bifasciatum,3,5,14,16.713,Omnivore,Labridae
2019,XL,10,Thalassoma bifasciatum,3,10,4,38.200,Omnivore,Labridae
2019,XL,10,Thalassoma bifasciatum,3,15,1,32.231,Omnivore,Labridae
2019,XL,10,Chaetodon capistratus,3,5,1,3.629,Invertivore,Chaetodontidae
2019,XL,10,Chaetodon capistratus,3,10,2,61.809,Invertivore,Chaetodontidae
2019,XL,10,Chaetodon capistratus,3,15,1,108.179,Invertivore,Chaetodontidae
2019,XL,10,Chaetodon ocellatus,3,15,1,91.565,Invertivore,Chaetodontidae
2019,XL,10,Acanthurus coeruleus,3,15,2,145.308,Omnivore,Acanthuridae
2019,XL,10,Canthigaster rostrata,3,10,1,24.544,Omnivore,Tetraodontidae
2019,XL,10,Scarus vetula,4,15,3,163.045,Herbivore,Scaridae
2019,XL,10,Scarus vetula,4,20,1,130.316,Herbivore,Scaridae
2019,XL,10,Scarus vetula,4,25,1,256.806,Herbivore,Scaridae
2019,XL,10,Sparisoma viride,4,15,1,51.903,Herbivore,Scaridae
2019,XL,10,Scarus taeniopterus,4,15,2,91.125,Herbivore,Scaridae
2019,XL,10,Sparisoma aurofrenatum,4,20,1,122.859,Herbivore,Scaridae
2019,XL,10,Thalassoma bifasciatum,4,10,1,9.550,Omnivore,Labridae
2019,XL,10,Chaetodon capistratus,4,10,4,123.617,Invertivore,Chaetodontidae
2019,XL,10,Chaetodon capistratus,4,15,2,216.357,Invertivore,Chaetodontidae
2019,XL,10,Chaetodon ocellatus,4,10,1,26.911,Invertivore,Chaetodontidae
2019,XL,10,Acanthurus coeruleus,4,15,2,145.308,Omnivore,Acanthuridae
2019,XL,10,Acanthurus coeruleus,4,20,1,170.247,Omnivore,Acanthuridae
2019,XL,10,Acanthurus tractus,4,15,1,50.602,Herbivore,Acanthuridae
2019,XL,10,Acanthurus tractus,4,20,1,117.216,Herbivore,Acanthuridae
2019,XL,10,Haemulon sciurus,4,20,1,117.545,Invertivore,Haemulidae
2019,XL,10,Cephalopholis fulva,4,20,1,105.967,Omnivore,Serranidae
2019,XL,10,Cephalopholis fulva,4,25,1,208.822,Omnivore,Serranidae
2019,XL,10,Canthigaster rostrata,4,5,1,3.198,Omnivore,Tetraodontidae
2019,XL,10,Sparisoma viride,5,15,2,103.807,Herbivore,Scaridae
2019,XL,10,Scarus vetula,5,10,3,47.532,Herbivore,Scaridae
2019,XL,10,Scarus vetula,5,15,1,54.348,Herbivore,Scaridae
2019,XL,10,Scarus vetula,5,30,3,1341.028,Herbivore,Scaridae
2019,XL,10,Scarus vetula,5,40,1,1071.841,Herbivore,Scaridae
2019,XL,10,Sparisoma aurofrenatum,5,10,4,56.527,Herbivore,Scaridae
2019,XL,10,Sparisoma aurofrenatum,5,15,3,150.218,Herbivore,Scaridae
2019,XL,10,Sparisoma aurofrenatum,5,20,1,122.859,Herbivore,Scaridae
2019,XL,10,Sparisoma aurofrenatum,5,30,1,435.324,Herbivore,Scaridae
2019,XL,10,Sparisoma aurofrenatum,5,40,1,1068.125,Herbivore,Scaridae
2019,XL,10,Scarus taeniopterus,5,20,2,216.000,Herbivore,Scaridae
2019,XL,10,Scarus taeniopterus,5,30,1,364.500,Herbivore,Scaridae
2019,XL,10,Thalassoma bifasciatum,5,5,6,7.163,Omnivore,Labridae
2019,XL,10,Thalassoma bifasciatum,5,10,14,133.700,Omnivore,Labridae
2019,XL,10,Thalassoma bifasciatum,5,15,1,32.231,Omnivore,Labridae
2019,XL,10,Thalassoma bifasciatum,5,20,2,152.800,Omnivore,Labridae
2019,XL,10,Halochoeres garnoti,5,10,1,13.488,Invertivore,Labridae
2019,XL,10,Halochoeres garnoti,5,15,2,95.196,Invertivore,Labridae
2019,XL,10,Halichoeres maculipinna,5,10,1,16.589,Invertivore,Labridae
2019,XL,10,Acanthurus coeruleus,5,20,1,170.247,Omnivore,Acanthuridae
2019,XL,10,Acanthurus tractus,5,20,2,234.432,Herbivore,Acanthuridae
2019,XL,10,Chaetodon capistratus,5,15,6,649.072,Invertivore,Chaetodontidae
2019,XL,10,Stegastes adustus ,5,10,1,19.056,Omnivore,Pomacentridae
2019,XL,10,Stegastes planifrons,5,10,1,19.953,Omnivore,Pomacentridae
2019,XL,10,Stegastes planifrons,5,15,1,66.527,Omnivore,Pomacentridae
2019,XL,10,Microspathodon chrysurus,5,10,1,22.912,Omnivore,Pomacentridae
2019,XL,10,Haemulon flavolineatum,5,25,1,208.795,Invertivore,Haemulidae
2019,XL,10,Canthigaster rostrata,5,10,1,24.544,Omnivore,Tetraodontidae
2019,XL,10,Cephalopholis fulva,5,15,1,44.193,Omnivore,Serranidae
2019,XL,10,Ocyurus chrysurus,5,30,1,336.881,Macrocarnivore,Lutjanidae
2019,XL,10,Holocanthus bermudensis,5,40,1,1191.377,Invertivore,Pomacentridae
2019,XL,10,Sparisoma viride,6,50,1,2017.195,Herbivore,Scaridae
2019,XL,10,Scarus vetula,6,30,1,447.009,Herbivore,Scaridae
2019,XL,10,Sparisoma aurofrenatum,6,30,1,435.324,Herbivore,Scaridae
2019,XL,10,Scarus taeniopterus,6,20,1,108.000,Herbivore,Scaridae
2019,XL,10,Scarus taeniopterus,6,30,1,364.500,Herbivore,Scaridae
2019,XL,10,Scarus taeniopterus,6,40,1,864.000,Herbivore,Scaridae
2019,XL,10,Scarus iseri,6,30,1,316.750,Herbivore,Scaridae
2019,XL,10,Thalassoma bifasciatum,6,5,2,2.388,Omnivore,Labridae
2019,XL,10,Thalassoma bifasciatum,6,15,2,64.463,Omnivore,Labridae
2019,XL,10,Acanthurus coeruleus,6,20,1,170.247,Omnivore,Acanthuridae
2019,XL,10,Acanthurus tractus,6,25,1,224.887,Herbivore,Acanthuridae
2019,XL,10,Chaetodon capistratus,6,15,3,324.536,Invertivore,Chaetodontidae
2019,XL,10,Chaetodon sedentarius,6,15,2,163.249,Invertivore,Chaetodontidae
2019,XL,10,Canthigaster rostrata,6,5,1,3.198,Omnivore,Tetraodontidae
2019,XL,10,Canthigaster rostrata,6,10,3,73.631,Omnivore,Tetraodontidae
2019,XL,10,Cephalopholis fulva,6,15,1,44.193,Omnivore,Serranidae
2019,Angel,20,Clepticus parrae,1,15,1,39.532,Omnivore,Labridae
2019,Angel,20,Halochoeres garnoti,1,15,2,95.196,Invertivore,Labridae
2019,Angel,20,Thalassoma bifasciatum,1,15,2,64.463,Omnivore,Labridae
2019,Angel,20,Chaetodon capistratus,1,10,7,216.330,Invertivore,Chaetodontidae
2019,Angel,20,Acanthurus coeruleus,1,25,1,329.559,Omnivore,Acanthuridae
2019,Angel,20,Abudefduf saxatilis,1,15,2,137.417,Omnivore,Pomacentridae
2019,Angel,20,Hypoplectrus puella,1,15,2,67.700,Invertivore,Serranidae
2019,Angel,20,Melichthys niger,1,25,2,659.117,Planktivore,Balistidae
2019,Angel,20,Aulostomus maculatus,1,50,2,583.814,Macrocarnivore,Aulostomidae
2019,Angel,20,Sparisoma viride,2,20,1,124.454,Herbivore,Scaridae
2019,Angel,20,Sparisoma aurofrenatum,2,15,1,50.073,Herbivore,Scaridae
2019,Angel,20,Bodianus rufus,2,25,1,220.608,Invertivore,Labridae
2019,Angel,20,Bodianus rufus,2,30,1,384.702,Invertivore,Labridae
2019,Angel,20,Clepticus parrae,2,10,1,11.478,Omnivore,Labridae
2019,Angel,20,Halichoeres radiatus,2,20,2,234.872,Invertivore,Labridae
2019,Angel,20,Thalassoma bifasciatum,2,5,1,1.194,Omnivore,Labridae
2019,Angel,20,Thalassoma bifasciatum,2,10,2,19.100,Omnivore,Labridae
2019,Angel,20,Thalassoma bifasciatum,2,15,1,32.231,Omnivore,Labridae
2019,Angel,20,Chaetodon capistratus,2,10,4,123.617,Invertivore,Chaetodontidae
2019,Angel,20,Acanthurus coeruleus,2,20,2,340.494,Omnivore,Acanthuridae
2019,Angel,20,Acanthurus coeruleus,2,30,1,565.339,Omnivore,Acanthuridae
2019,Angel,20,Caranx ruber,2,20,2,218.322,Invertivore,Carangidae
2019,Angel,20,Abudefduf saxatilis,2,15,2,137.417,Omnivore,Pomacentridae
2019,Angel,20,Sparisoma viride,3,10,1,15.131,Herbivore,Scaridae
2019,Angel,20,Scarus taeniopterus,3,15,1,45.563,Herbivore,Scaridae
2019,Angel,20,Scarus iseri,3,10,1,11.477,Herbivore,Scaridae
2019,Angel,20,Scarus iseri,3,20,5,465.469,Herbivore,Scaridae
2019,Angel,20,Sparisoma aurofrenatum,3,15,1,50.073,Herbivore,Scaridae
2019,Angel,20,Halichoeres radiatus,3,15,1,49.005,Invertivore,Labridae
2019,Angel,20,Halichoeres radiatus,3,20,1,117.436,Invertivore,Labridae
2019,Angel,20,Halochoeres garnoti,3,5,1,1.562,Invertivore,Labridae
2019,Angel,20,Halochoeres garnoti,3,10,2,26.976,Invertivore,Labridae
2019,Angel,20,Thalassoma bifasciatum,3,10,1,9.550,Omnivore,Labridae
2019,Angel,20,Chaetodon ocellatus,3,10,1,26.911,Invertivore,Chaetodontidae
2019,Angel,20,Acanthurus coeruleus,3,10,1,21.879,Omnivore,Acanthuridae
2019,Angel,20,Acanthurus coeruleus,3,15,1,72.654,Omnivore,Acanthuridae
2019,Angel,20,Holocentrus rufus,3,20,1,66.057,Invertivore,Holocentridae
2019,Angel,20,Aulostomus maculatus,3,40,1,154.027,Macrocarnivore,Aulostomidae
2019,Angel,20,Sparisoma aurofrenatum,4,15,2,100.145,Herbivore,Scaridae
2019,Angel,20,Sparisoma aurofrenatum,4,20,1,122.859,Herbivore,Scaridae
2019,Angel,20,Clepticus parrae,4,15,35,1383.637,Omnivore,Labridae
2019,Angel,20,Halichoeres radiatus,4,30,1,402.500,Invertivore,Labridae
2019,Angel,20,Halochoeres garnoti,4,10,2,26.976,Invertivore,Labridae
2019,Angel,20,Halochoeres garnoti,4,15,2,95.196,Invertivore,Labridae
2019,Angel,20,Thalassoma bifasciatum,4,10,1,9.550,Omnivore,Labridae
2019,Angel,20,Chaetodon capistratus,4,10,4,123.617,Invertivore,Chaetodontidae
2019,Angel,20,Chaetodon ocellatus,4,15,2,183.130,Invertivore,Chaetodontidae
2019,Angel,20,Acanthurus coeruleus,4,20,1,170.247,Omnivore,Acanthuridae
2019,Angel,20,Acanthurus tractus,4,15,1,50.602,Herbivore,Acanthuridae
2019,Angel,20,Hypoplectrus puella,4,10,3,29.605,Invertivore,Serranidae
2019,Angel,20,Cephalopholis fulva,4,20,2,211.933,Omnivore,Serranidae
2019,Angel,20,Cephalopholis fulva,4,30,2,726.970,Omnivore,Serranidae
2019,Angel,20,Cephalopholis fulva,4,40,2,1743.132,Omnivore,Serranidae
2019,Angel,20,Canthigaster rostrata,4,10,1,24.544,Omnivore,Tetraodontidae
2019,Angel,20,Scarus vetula,5,5,9,17.337,Herbivore,Scaridae
2019,Angel,20,Scarus vetula,5,10,2,31.688,Herbivore,Scaridae
2019,Angel,20,Thalassoma bifasciatum,5,5,1,1.194,Omnivore,Labridae
2019,Angel,20,Thalassoma bifasciatum,5,5,1,1.194,Omnivore,Labridae
2019,Angel,20,Scarus iseri,5,25,1,182.637,Herbivore,Scaridae
2019,Angel,20,Halochoeres garnoti,5,5,2,3.124,Invertivore,Labridae
2019,Angel,20,Halochoeres garnoti,5,10,1,13.488,Invertivore,Labridae
2019,Angel,20,Halochoeres garnoti,5,20,1,116.453,Invertivore,Labridae
2019,Angel,20,Halichoeres radiatus,5,40,2,1929.121,Invertivore,Labridae
2019,Angel,20,Chaetodon capistratus,5,15,2,216.357,Invertivore,Chaetodontidae
2019,Angel,20,Abudefduf saxatilis,5,15,3,206.125,Omnivore,Pomacentridae
2019,Angel,20,Cephalopholis fulva,5,30,1,363.485,Omnivore,Serranidae
2019,Angel,20,Hypoplectrus puella,5,15,1,33.850,Invertivore,Serranidae
2019,Angel,20,Diplodus bermudensis,5,20,1,90.184,Invertivore,Sparidae
2019,Angel,20,Sparisoma viride,6,15,1,51.903,Herbivore,Scaridae
2019,Angel,20,Sparisoma viride,6,20,1,124.454,Herbivore,Scaridae
2019,Angel,20,Scarus vetula,6,5,11,21.190,Herbivore,Scaridae
2019,Angel,20,Sparisoma aurofrenatum,6,15,1,50.073,Herbivore,Scaridae
2019,Angel,20,Sparisoma aurofrenatum,6,20,2,245.719,Herbivore,Scaridae
2019,Angel,20,Sparisoma aurofrenatum,6,25,2,492.944,Herbivore,Scaridae
2019,Angel,20,Halochoeres garnoti,6,5,8,12.498,Invertivore,Labridae
2019,Angel,20,Halochoeres garnoti,6,10,1,13.488,Invertivore,Labridae
2019,Angel,20,Halochoeres garnoti,6,25,1,233.099,Invertivore,Labridae
2019,Angel,20,Halichoeres radiatus,6,40,1,964.561,Invertivore,Labridae
2019,Angel,20,Acanthurus tractus,6,25,1,224.887,Herbivore,Acanthuridae
2019,Angel,20,Chaetodon ocellatus,6,20,1,218.295,Invertivore,Chaetodontidae
2019,Angel,20,Canthigaster rostrata,6,15,1,80.844,Omnivore,Tetraodontidae
2019,Angel,20,Cephalopholis fulva,6,20,1,105.967,Omnivore,Serranidae
2019,Angel,20,Cephalopholis fulva,6,30,1,363.485,Omnivore,Serranidae
2019,Angel,20,Hypoplectrus puella,6,15,1,33.850,Invertivore,Serranidae
2019,Angel,20,Diplodus bermudensis,6,20,1,90.184,Invertivore,Sparidae
2019,Angel,20,Pseudupeneus maculatus,6,30,1,393.097,Invertivore,Mullidae
2019,Dark Slime,20,Chaetodon capistratus,1,10,2,61.809,Invertivore,Chaetodontidae
2019,Dark Slime,20,Haemulon flavolineatum,1,25,1,208.795,Invertivore,Haemulidae
2019,Dark Slime,20,Haemulon flavolineatum,1,30,1,360.140,Invertivore,Haemulidae
2019,Dark Slime,20,Thalassoma bifasciatum,1,5,7,8.356,Omnivore,Labridae
2019,Dark Slime,20,Scarus taeniopterus,1,10,1,13.500,Herbivore,Scaridae
2019,Dark Slime,20,Hypoplectrus puella,1,10,2,19.737,Invertivore,Serranidae
2019,Dark Slime,20,Melichthys niger,1,20,1,170.247,Planktivore,Balistidae
2019,Dark Slime,20,Chaetodon capistratus,2,10,3,92.713,Invertivore,Chaetodontidae
2019,Dark Slime,20,Bodianus rufus,2,25,1,220.608,Invertivore,Labridae
2019,Dark Slime,20,Acanthurus coeruleus,2,20,1,170.247,Omnivore,Acanthuridae
2019,Dark Slime,20,Haemulon flavolineatum,2,20,1,107.142,Invertivore,Haemulidae
2019,Dark Slime,20,Scarus taeniopterus,2,25,2,421.875,Herbivore,Scaridae
2019,Dark Slime,20,Hypoplectrus puella,2,10,2,19.737,Invertivore,Serranidae
2019,Dark Slime,20,Clepticus parrae,2,15,1,39.532,Omnivore,Labridae
2019,Dark Slime,20,Microspathodon chrysurus,2,20,1,184.567,Omnivore,Pomacentridae
2019,Dark Slime,20,Aulostomus maculatus,2,30,1,67.553,Macrocarnivore,Aulostomidae
2019,Dark Slime,20,Holocanthus ciliaris,2,25,1,314.833,Invertivore,Pomacanthidae
2019,Dark Slime,20,Chaetodon ocellatus,2,15,1,91.565,Invertivore,Chaetodontidae
2019,Dark Slime,20,Chaetodon ocellatus,2,20,1,218.295,Invertivore,Chaetodontidae
2019,Dark Slime,20,Scarus vetula,3,25,1,256.806,Herbivore,Scaridae
2019,Dark Slime,20,Scarus taeniopterus,3,20,1,108.000,Herbivore,Scaridae
2019,Dark Slime,20,Scarus iseri,3,5,2,2.830,Herbivore,Scaridae
2019,Dark Slime,20,Scarus iseri,3,15,2,78.097,Herbivore,Scaridae
2019,Dark Slime,20,Sparisoma aurofrenatum,3,15,1,50.073,Herbivore,Scaridae
2019,Dark Slime,20,Sparisoma aurofrenatum,3,20,2,245.719,Herbivore,Scaridae
2019,Dark Slime,20,Sparisoma aurofrenatum,3,25,1,246.472,Herbivore,Scaridae
2019,Dark Slime,20,Chromis cyanea,3,5,1,1.738,Planktivore,Pomacentridae
2019,Dark Slime,20,Chromis cyanea,3,10,1,13.808,Planktivore,Pomacentridae
2019,Dark Slime,20,Thalassoma bifasciatum,3,5,15,17.906,Omnivore,Labridae
2019,Dark Slime,20,Thalassoma bifasciatum,3,10,2,19.100,Omnivore,Labridae
2019,Dark Slime,20,Holocanthus bermudensis,3,25,1,304.860,Invertivore,Pomacentridae
2019,Dark Slime,20,Holocanthus bermudensis,3,30,1,517.281,Invertivore,Pomacentridae
2019,Dark Slime,20,Chaetodon capistratus,3,10,4,123.617,Invertivore,Chaetodontidae
2019,Dark Slime,20,Acanthurus coeruleus,3,10,2,43.758,Omnivore,Acanthuridae
2019,Dark Slime,20,Canthigaster rostrata,3,10,2,49.088,Omnivore,Tetraodontidae
2019,Dark Slime,20,Scarus vetula,4,25,1,256.806,Herbivore,Scaridae
2019,Dark Slime,20,Sparisoma viride,4,25,2,490.509,Herbivore,Scaridae
2019,Dark Slime,20,Scarus taeniopterus,4,15,1,45.563,Herbivore,Scaridae
2019,Dark Slime,20,Scarus iseri,4,5,1,1.415,Herbivore,Scaridae
2019,Dark Slime,20,Scarus iseri,4,20,2,186.188,Herbivore,Scaridae
2019,Dark Slime,20,Halochoeres garnoti,4,5,2,3.124,Invertivore,Labridae
2019,Dark Slime,20,Halochoeres garnoti,4,20,2,232.906,Invertivore,Labridae
2019,Dark Slime,20,Thalassoma bifasciatum,4,5,13,15.519,Omnivore,Labridae
2019,Dark Slime,20,Thalassoma bifasciatum,4,15,1,32.231,Omnivore,Labridae
2019,Dark Slime,20,Chaetodon capistratus,4,5,2,7.259,Invertivore,Chaetodontidae
2019,Dark Slime,20,Chaetodon capistratus,4,10,3,92.713,Invertivore,Chaetodontidae
2019,Dark Slime,20,Acanthurus tractus,4,10,2,30.975,Herbivore,Acanthuridae
2019,Dark Slime,20,Haemulon flavolineatum,4,25,1,208.795,Invertivore,Haemulidae
2019,Dark Slime,20,Lutjanus griseus,4,25,1,0.016,Macrocarnivore,Lutjanidae
2019,Dark Slime,20,Stegastes partitus,4,5,1,1.836,Omnivore,Pomacentridae
2019,Dark Slime,20,Hypoplectrus puella,4,5,2,2.400,Invertivore,Serranidae
2019,Dark Slime,20,Sparisoma viride,5,5,1,1.840,Herbivore,Scaridae
2019,Dark Slime,20,Sparisoma viride,5,25,1,245.254,Herbivore,Scaridae
2019,Dark Slime,20,Scarus vetula,5,20,1,130.316,Herbivore,Scaridae
2019,Dark Slime,20,Scarus vetula,5,25,1,256.806,Herbivore,Scaridae
2019,Dark Slime,20,Sparisoma aurofrenatum,5,10,1,14.132,Herbivore,Scaridae
2019,Dark Slime,20,Sparisoma aurofrenatum,5,20,1,122.859,Herbivore,Scaridae
2019,Dark Slime,20,Thalassoma bifasciatum,5,5,6,7.163,Omnivore,Labridae
2019,Dark Slime,20,Thalassoma bifasciatum,5,10,3,28.650,Omnivore,Labridae
2019,Dark Slime,20,Thalassoma bifasciatum,5,10,2,19.100,Omnivore,Labridae
2019,Dark Slime,20,Halochoeres garnoti,5,10,1,13.488,Invertivore,Labridae
2019,Dark Slime,20,Halochoeres garnoti,5,15,1,47.598,Invertivore,Labridae
2019,Dark Slime,20,Halochoeres garnoti,5,20,1,116.453,Invertivore,Labridae
2019,Dark Slime,20,Halichoeres maculipinna,5,10,2,33.177,Invertivore,Labridae
2019,Dark Slime,20,Acanthurus coeruleus,5,20,1,170.247,Omnivore,Acanthuridae
2019,Dark Slime,20,Acanthurus tractus,5,15,1,50.602,Herbivore,Acanthuridae
2019,Dark Slime,20,Chaetodon capistratus,5,10,2,61.809,Invertivore,Chaetodontidae
2019,Dark Slime,20,Stegastes adustus ,5,10,1,19.056,Omnivore,Pomacentridae
2019,Dark Slime,20,Cephalopholis fulva,5,30,1,363.485,Omnivore,Serranidae
2019,Dark Slime,20,Aulostomus maculatus,5,30,1,67.553,Macrocarnivore,Aulostomidae
2019,Dark Slime,20,Sparisoma aurofrenatum,6,10,2,28.263,Herbivore,Scaridae
2019,Dark Slime,20,Sparisoma aurofrenatum,6,15,3,150.218,Herbivore,Scaridae
2019,Dark Slime,20,Sparisoma aurofrenatum,6,20,1,122.859,Herbivore,Scaridae
2019,Dark Slime,20,Scarus taeniopterus,6,25,1,210.938,Herbivore,Scaridae
2019,Dark Slime,20,Thalassoma bifasciatum,6,5,1,1.194,Omnivore,Labridae
2019,Dark Slime,20,Thalassoma bifasciatum,6,15,1,32.231,Omnivore,Labridae
2019,Dark Slime,20,Halochoeres garnoti,6,10,2,26.976,Invertivore,Labridae
2019,Dark Slime,20,Halochoeres garnoti,6,15,1,47.598,Invertivore,Labridae
